"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"588","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:25,FALSE,NA,"993245121469648903",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DCNYATL",258,TRUE,FALSE,NA,NA
"589","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:24,FALSE,NA,"993245118315589632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffSpicoli337",258,TRUE,FALSE,NA,NA
"590","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:44:17,FALSE,NA,"993245087105724417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Louis2w3dot",3851,TRUE,FALSE,NA,NA
"591","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:44:15,FALSE,NA,"993245081745395723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffSpicoli337",3851,TRUE,FALSE,NA,NA
"592","RT @NBAonTNT: Will the @utahjazz even up the series or will the @HoustonRockets take a commanding 3-1 lead? #NBAPlayoffs 

Game 4 // 8pm ET‚Ä¶",FALSE,0,NA,2018-05-06 21:44:14,FALSE,NA,"993245077362298885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","51Sable",15,TRUE,FALSE,NA,NA
"593","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:13,FALSE,NA,"993245072949886976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stillcoolin_",258,TRUE,FALSE,NA,NA
"594","RT @HoustonRockets: Ready for Game 4! #RunAsOne Ì†ΩÌ∫Ä https://t.co/LnQ4FeXLm2",FALSE,0,NA,2018-05-06 21:44:06,FALSE,NA,"993245043858157569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keiby1127",831,TRUE,FALSE,NA,NA
"595","So @MayraABC13 where are we watching the @HoustonRockets game ?",FALSE,0,NA,2018-05-06 21:44:05,FALSE,NA,"993245039886290947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thechile",0,FALSE,FALSE,NA,NA
"596","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:01,FALSE,NA,"993245022387613697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sportsteaDina",258,TRUE,FALSE,NA,NA
"597","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:44:00,FALSE,NA,"993245017157357569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LulTrey33",258,TRUE,FALSE,NA,NA
