"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"493","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:22,FALSE,NA,"993251905521573888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_Ghedeme",445,TRUE,FALSE,NA,NA
"494","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:18,FALSE,NA,"993251886479433728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mathew1921",445,TRUE,FALSE,NA,NA
"495","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:15,FALSE,NA,"993251874714333184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NBACanada",445,TRUE,FALSE,NA,NA
"496","NBA - KD leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to t‚Ä¶ https://t.co/FWwRb7Ydyq",FALSE,7,NA,2018-05-06 22:11:05,TRUE,NA,"993251832536420359",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASAP_SportsNews",3,FALSE,FALSE,NA,NA
"497","RT @NBAMEX: FINAL de juego y los @warriors vencen a los @PelicansNBA con ventaja en la serie 3-1.

#DubNation 118
#DoItBig 92 

Kevin Duran‚Ä¶",FALSE,0,NA,2018-05-06 22:11:04,FALSE,NA,"993251829327654912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","invictos_mx",5,TRUE,FALSE,NA,NA
"498","@Flagrant3Sports @NBA @warriors @PelicansNBA Gotta stay with your guy at all times no matter what anyone else is do‚Ä¶ https://t.co/c5BaRML3ql",FALSE,0,"Flagrant3Sports",2018-05-06 22:11:02,TRUE,"993250409262264322","993251821056593923","985687807753637891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4masf",0,FALSE,FALSE,NA,NA
"499","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s‚Ä¶",FALSE,0,NA,2018-05-06 22:11:01,FALSE,NA,"993251818703540224",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BetFastcom",445,TRUE,FALSE,NA,NA
"500","RT @BaBy_GaToR1: @PelicansNBA alvin gentry point shaving https://t.co/z4ykCT0cy5",FALSE,0,NA,2018-05-06 22:11:00,FALSE,NA,"993251811090976769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaJaySmith",1,TRUE,FALSE,NA,NA
"501","@warriors lead 3-1 their Western Conference Semifinals series against @PelicansNBA...

#GSWvsNOP Ì†ºÌøÄ #NBAPlayoffs‚Ä¶ https://t.co/POIYRtC1Jb",FALSE,1,"warriors",2018-05-06 22:10:49,TRUE,NA,"993251766635585536","26270913","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RickyeFowler",0,FALSE,FALSE,NA,NA
"502","@moonjii1 @Ticketmaster @NBA @warriors @PelicansNBA Search the # Ticketmaster and scroll and you will A SHIT TON of‚Ä¶ https://t.co/kqURWVMVrL",FALSE,1,"moonjii1",2018-05-06 22:10:49,TRUE,"993251288107302912","993251765666623488","960888744571232262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTSArmy02287697",0,FALSE,FALSE,NA,NA
